subject_id	subject_label	predicate_id	object_id	mapping_justification
GO:0043918	cadaverine aminopropyltransferase activity	oio:hasDbXref	EC:2.5.1.104	semapv:ManualMappingCuration
GO:0043919	agmatine aminopropyltransferase activity	oio:hasDbXref	EC:2.5.1.104	semapv:ManualMappingCuration
GO:0043920	aminopropylagmatine ureohydrolase activity	oio:hasDbXref	EC:3.5.3.24	semapv:ManualMappingCuration
GO:0043920	aminopropylagmatine ureohydrolase activity	oio:hasDbXref	RHEA:35827	semapv:ManualMappingCuration
GO:0043934	sporulation	oio:hasDbXref	Wikipedia:Spore	semapv:ManualMappingCuration
GO:0043955	3-hydroxypropionyl-CoA synthetase activity	oio:hasDbXref	EC:6.2.1.36	semapv:ManualMappingCuration
GO:0043955	3-hydroxypropionyl-CoA synthetase activity	oio:hasDbXref	RHEA:26534	semapv:ManualMappingCuration
GO:0043956	3-hydroxypropionyl-CoA dehydratase activity	oio:hasDbXref	EC:4.2.1.116	semapv:ManualMappingCuration
GO:0043956	3-hydroxypropionyl-CoA dehydratase activity	oio:hasDbXref	MetaCyc:RXN-6383	semapv:ManualMappingCuration
GO:0043956	3-hydroxypropionyl-CoA dehydratase activity	oio:hasDbXref	RHEA:26518	semapv:ManualMappingCuration
GO:0043957	acryloyl-CoA reductase (NADPH) activity	oio:hasDbXref	EC:1.3.1.84	semapv:ManualMappingCuration
GO:0043957	acryloyl-CoA reductase (NADPH) activity	oio:hasDbXref	KEGG_REACTION:R00919	semapv:ManualMappingCuration
GO:0043957	acryloyl-CoA reductase (NADPH) activity	oio:hasDbXref	MetaCyc:RXN-9087	semapv:ManualMappingCuration
GO:0043957	acryloyl-CoA reductase (NADPH) activity	oio:hasDbXref	RHEA:26454	semapv:ManualMappingCuration
GO:0043958	acryloyl-CoA reductase (NADH) activity	oio:hasDbXref	EC:1.3.1.95	semapv:ManualMappingCuration
GO:0043958	acryloyl-CoA reductase (NADH) activity	oio:hasDbXref	MetaCyc:RXN-8568	semapv:ManualMappingCuration
GO:0043958	acryloyl-CoA reductase (NADH) activity	oio:hasDbXref	RHEA:34471	semapv:ManualMappingCuration
GO:0043959	L-erythro-3-methylmalyl-CoA lyase activity	oio:hasDbXref	EC:4.1.3.24	semapv:ManualMappingCuration
GO:0043961	succinyl-CoA:(R)-citramalate CoA-transferase activity	oio:hasDbXref	EC:2.8.3.20	semapv:ManualMappingCuration
GO:0043961	succinyl-CoA:(R)-citramalate CoA-transferase activity	oio:hasDbXref	MetaCyc:RXN-8966	semapv:ManualMappingCuration
GO:0043961	succinyl-CoA:(R)-citramalate CoA-transferase activity	oio:hasDbXref	RHEA:38279	semapv:ManualMappingCuration
GO:0044071	symbiont-mediated perturbation of host cell cycle progression	oio:hasDbXref	VZ:1636	semapv:ManualMappingCuration
GO:0044101	(3R)-citramalyl-CoA lyase activity	oio:hasDbXref	EC:4.1.3.46	semapv:ManualMappingCuration
GO:0044101	(3R)-citramalyl-CoA lyase activity	oio:hasDbXref	MetaCyc:RXN-13231	semapv:ManualMappingCuration
GO:0044101	(3R)-citramalyl-CoA lyase activity	oio:hasDbXref	RHEA:38275	semapv:ManualMappingCuration
GO:0044103	L-arabinose 1-dehydrogenase (NADP+) activity	oio:hasDbXref	EC:1.1.1.376	semapv:ManualMappingCuration
GO:0044224	juxtaparanode region of axon	oio:hasDbXref	NIF_Subcellular:sao758620702	semapv:ManualMappingCuration
GO:0044225	apical pole of neuron	oio:hasDbXref	NIF_Subcellular:sao1186862860	semapv:ManualMappingCuration
GO:0044226	basal pole of neuron	oio:hasDbXref	NIF_Subcellular:sao1186862860	semapv:ManualMappingCuration
GO:0044280	subplasmalemmal coating	oio:hasDbXref	NIF_Subcellular:sao1938587839	semapv:ManualMappingCuration
GO:0044286	peg and socket contact	oio:hasDbXref	NIF_Subcellular:sao1943947957	semapv:ManualMappingCuration
GO:0044288	puncta adhaerentia	oio:hasDbXref	NIF_Subcellular:sao257629430	semapv:ManualMappingCuration
GO:0044290	mitochondrial intracristal space	oio:hasDbXref	NIF_Subcellular:sao508958414	semapv:ManualMappingCuration
GO:0044291	cell-cell contact zone	oio:hasDbXref	NIF_Subcellular:sao1299635018	semapv:ManualMappingCuration
GO:0044292	dendrite terminus	oio:hasDbXref	NIF_Subcellular:sao28175134	semapv:ManualMappingCuration
GO:0044293	dendriole	oio:hasDbXref	NIF_Subcellular:sao28175134	semapv:ManualMappingCuration
GO:0044293	dendriole	oio:hasDbXref	NIF_Subcellular:sao295057932	semapv:ManualMappingCuration
GO:0044294	dendritic growth cone	oio:hasDbXref	NIF_Subcellular:sao1594955670	semapv:ManualMappingCuration
GO:0044295	axonal growth cone	oio:hasDbXref	NIF_Subcellular:sao1594955670	semapv:ManualMappingCuration
GO:0044295	axonal growth cone	oio:hasDbXref	NIF_Subcellular:sao203987954	semapv:ManualMappingCuration
GO:0044296	dendritic tuft	oio:hasDbXref	NIF_Subcellular:sao1340260079	semapv:ManualMappingCuration
GO:0044297	cell body	oio:hasDbXref	FBbt:00005107	semapv:ManualMappingCuration
GO:0044297	cell body	oio:hasDbXref	FMA:67301	semapv:ManualMappingCuration
GO:0044297	cell body	oio:hasDbXref	Wikipedia:Cell_body	semapv:ManualMappingCuration
GO:0044299	C-fiber	oio:hasDbXref	NIF_Subcellular:nlx_subcell_20090210	semapv:ManualMappingCuration
GO:0044300	cerebellar mossy fiber	oio:hasDbXref	NIF_Subcellular:nlx_subcell_20090209	semapv:ManualMappingCuration
GO:0044301	climbing fiber	oio:hasDbXref	NIF_Subcellular:nlx_subcell_20090203	semapv:ManualMappingCuration
GO:0044302	dentate gyrus mossy fiber	oio:hasDbXref	NIF_Subcellular:nlx_subcell_20090601	semapv:ManualMappingCuration
GO:0044303	axon collateral	oio:hasDbXref	NIF_Subcellular:sao1470140754	semapv:ManualMappingCuration
GO:0044304	main axon	oio:hasDbXref	NIF_Subcellular:sao1596975044	semapv:ManualMappingCuration
GO:0044305	calyx of Held	oio:hasDbXref	NIF_Subcellular:sao1684283879	semapv:ManualMappingCuration
GO:0044307	dendritic branch	oio:hasDbXref	NIF_Subcellular:sao884265541	semapv:ManualMappingCuration
GO:0044308	axonal spine	oio:hasDbXref	NIF_Subcellular:sao18239917	semapv:ManualMappingCuration
GO:0044309	neuron spine	oio:hasDbXref	NIF_Subcellular:sao1145756102	semapv:ManualMappingCuration
GO:0044318	L-aspartate:fumarate oxidoreductase activity	oio:hasDbXref	EC:1.4.3.16	semapv:ManualMappingCuration
GO:0044326	dendritic spine neck	oio:hasDbXref	NIF_Subcellular:sao1642908940	semapv:ManualMappingCuration
GO:0044327	dendritic spine head	oio:hasDbXref	NIF_Subcellular:sao952643730	semapv:ManualMappingCuration
GO:0044352	pinosome	oio:hasDbXref	NIF_Subcellular:sao1925368674	semapv:ManualMappingCuration
GO:0044392	peptidyl-lysine malonylation	oio:hasDbXref	RESID:AA0568	semapv:ManualMappingCuration
GO:0044423	virion component	oio:hasDbXref	Wikipedia:Virus	semapv:ManualMappingCuration
GO:0044430	obsolete cytoskeletal part	oio:hasDbXref	NIF_Subcellular:sao1635329413	semapv:ManualMappingCuration
GO:0044456	obsolete synapse part	oio:hasDbXref	NIF_Subcellular:sao1784069613	semapv:ManualMappingCuration
GO:0044466	obsolete glutaryl-CoA hydrolase activity	oio:hasDbXref	EC:3.1.2.3	semapv:ManualMappingCuration
GO:0044540	L-cystine L-cysteine-lyase (deaminating)	oio:hasDbXref	EC:4.4.1.1	semapv:ManualMappingCuration
GO:0044540	L-cystine L-cysteine-lyase (deaminating)	oio:hasDbXref	KEGG_REACTION:R02408	semapv:ManualMappingCuration
GO:0044540	L-cystine L-cysteine-lyase (deaminating)	oio:hasDbXref	RHEA:24927	semapv:ManualMappingCuration
GO:0044659	viral release from host cell by cytolysis	oio:hasDbXref	VZ:1077 "Cell lysis"	semapv:ManualMappingCuration
GO:0044667	(R)-carnitine:4-(trimethylammonio)butanoate antiporter activity	oio:hasDbXref	MetaCyc:TRANS-RXN-100	semapv:ManualMappingCuration
GO:0044667	(R)-carnitine:4-(trimethylammonio)butanoate antiporter activity	oio:hasDbXref	RHEA:29427	semapv:ManualMappingCuration
GO:0044668	sodium:malonate symporter activity	oio:hasDbXref	RHEA:33135	semapv:ManualMappingCuration
GO:0044682	GTP cyclohydrolase IV activity	oio:hasDbXref	EC:3.5.4.39	semapv:ManualMappingCuration
GO:0044682	GTP cyclohydrolase IV activity	oio:hasDbXref	RHEA:25860	semapv:ManualMappingCuration
GO:0044683	methylthiol:coenzyme M methyltransferase activity	oio:hasDbXref	EC:2.1.1.251	semapv:ManualMappingCuration
GO:0044683	methylthiol:coenzyme M methyltransferase activity	oio:hasDbXref	MetaCyc:RXN-8125	semapv:ManualMappingCuration
GO:0044683	methylthiol:coenzyme M methyltransferase activity	oio:hasDbXref	RHEA:32667	semapv:ManualMappingCuration
GO:0044684	dihydromethanopterin reductase activity	oio:hasDbXref	EC:1.5.99.15	semapv:ManualMappingCuration
GO:0044684	dihydromethanopterin reductase activity	oio:hasDbXref	RHEA:42804	semapv:ManualMappingCuration
GO:0044685	tetrahydromethanopterin-dependent serine hydroxymethyltransferase activity	oio:hasDbXref	EC:2.1.2.-	semapv:ManualMappingCuration
GO:0044686	cysteate synthase activity	oio:hasDbXref	EC:2.5.1.76	semapv:ManualMappingCuration
GO:0044686	cysteate synthase activity	oio:hasDbXref	MetaCyc:RXN-11108	semapv:ManualMappingCuration
GO:0044686	cysteate synthase activity	oio:hasDbXref	RHEA:26486	semapv:ManualMappingCuration
GO:0044687	geranylfarnesyl diphosphate synthase activity	oio:hasDbXref	EC:2.5.1.81	semapv:ManualMappingCuration
GO:0044687	geranylfarnesyl diphosphate synthase activity	oio:hasDbXref	MetaCyc:RXN-8813	semapv:ManualMappingCuration
GO:0044687	geranylfarnesyl diphosphate synthase activity	oio:hasDbXref	RHEA:25694	semapv:ManualMappingCuration
GO:0044689	7,8-didemethyl-8-hydroxy-5-deazariboflavin synthase activity	oio:hasDbXref	EC:4.3.1.32	semapv:ManualMappingCuration
GO:0044689	7,8-didemethyl-8-hydroxy-5-deazariboflavin synthase activity	oio:hasDbXref	MetaCyc:RXN-19230	semapv:ManualMappingCuration
GO:0044689	7,8-didemethyl-8-hydroxy-5-deazariboflavin synthase activity	oio:hasDbXref	RHEA:55204	semapv:ManualMappingCuration
GO:0044691	tooth eruption	oio:hasDbXref	Wikipedia:Tooth_eruption	semapv:ManualMappingCuration
GO:0044694	symbiont genome entry into host cell via pore formation in plasma membrane	oio:hasDbXref	VZ:979 "Pore-mediated penetration of viral genome into host cell"	semapv:ManualMappingCuration
GO:0044715	8-oxo-dGDP phosphatase activity	oio:hasDbXref	EC:3.6.1.58	semapv:ManualMappingCuration
GO:0044715	8-oxo-dGDP phosphatase activity	oio:hasDbXref	RHEA:32063	semapv:ManualMappingCuration
GO:0044716	8-oxo-GDP phosphatase activity	oio:hasDbXref	EC:3.6.1.58	semapv:ManualMappingCuration
GO:0044716	8-oxo-GDP phosphatase activity	oio:hasDbXref	RHEA:62356	semapv:ManualMappingCuration
GO:0044730	bone sialoprotein binding	oio:hasDbXref	InterPro:IPR008412	semapv:ManualMappingCuration
GO:0044736	obsolete acid-sensing ion channel activity	oio:hasDbXref	Wikipedia:Acid-sensing_ion_channel	semapv:ManualMappingCuration
GO:0044754	autolysosome	oio:hasDbXref	NIF_Subcellular:sao8444068431	semapv:ManualMappingCuration
GO:0044812	fermentative hydrogen production	oio:hasDbXref	Wikipedia:Fermentative_hydrogen_production	semapv:ManualMappingCuration
GO:0044813	glycolytic fermentation via PFOR pathway	oio:hasDbXref	MetaCyc:CENTFERM-PWY	semapv:ManualMappingCuration
GO:0044849	estrous cycle	oio:hasDbXref	Wikipedia:Estrous_cycle	semapv:ManualMappingCuration
GO:0044850	menstrual cycle	oio:hasDbXref	Wikipedia:Menstrual_cycle	semapv:ManualMappingCuration
GO:0044875	gamma-glutamyl hercynylcysteine sulfoxide synthase activity	oio:hasDbXref	EC:1.14.99.50	semapv:ManualMappingCuration
GO:0044875	gamma-glutamyl hercynylcysteine sulfoxide synthase activity	oio:hasDbXref	RHEA:42672	semapv:ManualMappingCuration
GO:0044876	obsolete hercynylselenocysteine synthase	oio:hasDbXref	MetaCyc:RXN-15803	semapv:ManualMappingCuration
GO:0045007	depurination	oio:hasDbXref	Wikipedia:Depurination	semapv:ManualMappingCuration
GO:0045056	transcytosis	oio:hasDbXref	Wikipedia:Transcytosis	semapv:ManualMappingCuration
GO:0045058	T cell selection	oio:hasDbXref	Wikipedia:Thymocyte	semapv:ManualMappingCuration
GO:0045087	innate immune response	oio:hasDbXref	Wikipedia:Innate_immune_system	semapv:ManualMappingCuration
GO:0045120	pronucleus	oio:hasDbXref	Wikipedia:Pronucleus	semapv:ManualMappingCuration
GO:0045121	membrane raft	oio:hasDbXref	Wikipedia:Lipid_raft	semapv:ManualMappingCuration
GO:0045123	cellular extravasation	oio:hasDbXref	Wikipedia:Leukocyte_extravasation	semapv:ManualMappingCuration
GO:0045127	N-acetylglucosamine kinase activity	oio:hasDbXref	EC:2.7.1.59	semapv:ManualMappingCuration
GO:0045127	N-acetylglucosamine kinase activity	oio:hasDbXref	KEGG_REACTION:R01201	semapv:ManualMappingCuration
GO:0045127	N-acetylglucosamine kinase activity	oio:hasDbXref	MetaCyc:N-ACETYLGLUCOSAMINE-KINASE-RXN	semapv:ManualMappingCuration
GO:0045127	N-acetylglucosamine kinase activity	oio:hasDbXref	RHEA:17417	semapv:ManualMappingCuration
GO:0045130	keratan sulfotransferase activity	oio:hasDbXref	EC:2.8.2.21	semapv:ManualMappingCuration
GO:0045130	keratan sulfotransferase activity	oio:hasDbXref	MetaCyc:KERATAN-SULFOTRANSFERASE-RXN	semapv:ManualMappingCuration
GO:0045133	2,3-dihydroxybenzoate 3,4-dioxygenase activity	oio:hasDbXref	EC:1.13.11.14	semapv:ManualMappingCuration
GO:0045133	2,3-dihydroxybenzoate 3,4-dioxygenase activity	oio:hasDbXref	KEGG_REACTION:R01507	semapv:ManualMappingCuration
GO:0045133	2,3-dihydroxybenzoate 3,4-dioxygenase activity	oio:hasDbXref	MetaCyc:1.13.11.14-RXN	semapv:ManualMappingCuration
GO:0045133	2,3-dihydroxybenzoate 3,4-dioxygenase activity	oio:hasDbXref	RHEA:18477	semapv:ManualMappingCuration
GO:0045134	UDP phosphatase activity	oio:hasDbXref	KEGG_REACTION:R00155	semapv:ManualMappingCuration
GO:0045134	UDP phosphatase activity	oio:hasDbXref	MetaCyc:RXN-12197	semapv:ManualMappingCuration
GO:0045134	UDP phosphatase activity	oio:hasDbXref	RHEA:64876	semapv:ManualMappingCuration
GO:0045135	poly(beta-D-mannuronate) lyase activity	oio:hasDbXref	EC:4.2.2.3	semapv:ManualMappingCuration
GO:0045135	poly(beta-D-mannuronate) lyase activity	oio:hasDbXref	MetaCyc:4.2.2.3-RXN	semapv:ManualMappingCuration
GO:0045140	inositol phosphoceramide synthase activity	oio:hasDbXref	EC:2.7.1.227	semapv:ManualMappingCuration
GO:0045140	inositol phosphoceramide synthase activity	oio:hasDbXref	MetaCyc:RXN3O-581	semapv:ManualMappingCuration
GO:0045145	single-stranded DNA 5'-3' DNA exonuclease activity	oio:hasDbXref	EC:3.1.11.4	semapv:ManualMappingCuration
GO:0045148	tripeptide aminopeptidase activity	oio:hasDbXref	EC:3.4.11.4	semapv:ManualMappingCuration
GO:0045148	tripeptide aminopeptidase activity	oio:hasDbXref	MetaCyc:3.4.11.4-RXN	semapv:ManualMappingCuration
GO:0045174	glutathione dehydrogenase (ascorbate) activity	oio:hasDbXref	EC:1.8.5.1	semapv:ManualMappingCuration
GO:0045174	glutathione dehydrogenase (ascorbate) activity	oio:hasDbXref	KEGG_REACTION:R01108	semapv:ManualMappingCuration
GO:0045174	glutathione dehydrogenase (ascorbate) activity	oio:hasDbXref	MetaCyc:1.8.5.1-RXN	semapv:ManualMappingCuration
GO:0045174	glutathione dehydrogenase (ascorbate) activity	oio:hasDbXref	RHEA:24424	semapv:ManualMappingCuration
GO:0045190	isotype switching	oio:hasDbXref	Wikipedia:Immunoglobulin_class_switching	semapv:ManualMappingCuration
GO:0045202	synapse	oio:hasDbXref	NIF_Subcellular:sao914572699	semapv:ManualMappingCuration
GO:0045202	synapse	oio:hasDbXref	Wikipedia:Chemical_synapse	semapv:ManualMappingCuration
GO:0045252	oxoglutarate dehydrogenase complex	oio:hasDbXref	Wikipedia:Oxoglutarate_dehydrogenase_complex	semapv:ManualMappingCuration
GO:0045254	pyruvate dehydrogenase complex	oio:hasDbXref	Wikipedia:Pyruvate_dehydrogenase_complex	semapv:ManualMappingCuration
GO:0045275	respiratory chain complex III	oio:hasDbXref	Wikipedia:Coenzyme_Q_-_cytochrome_c_reductase	semapv:ManualMappingCuration
GO:0045290	D-arabinose 1-dehydrogenase [NAD(P)+] activity	oio:hasDbXref	EC:1.1.1.117	semapv:ManualMappingCuration
GO:0045290	D-arabinose 1-dehydrogenase [NAD(P)+] activity	oio:hasDbXref	MetaCyc:1.1.1.117-RXN	semapv:ManualMappingCuration
GO:0045300	acyl-[acyl-carrier-protein] desaturase activity	oio:hasDbXref	EC:1.14.19.2	semapv:ManualMappingCuration
GO:0045300	acyl-[acyl-carrier-protein] desaturase activity	oio:hasDbXref	MetaCyc:RXN-7903	semapv:ManualMappingCuration
GO:0045302	choloylglycine hydrolase activity	oio:hasDbXref	EC:3.5.1.24	semapv:ManualMappingCuration
GO:0045302	choloylglycine hydrolase activity	oio:hasDbXref	MetaCyc:CHOLOYLGLYCINE-HYDROLASE-RXN	semapv:ManualMappingCuration
GO:0045302	choloylglycine hydrolase activity	oio:hasDbXref	RHEA:19353	semapv:ManualMappingCuration
GO:0045303	diaminobutyrate-2-oxoglutarate transaminase activity	oio:hasDbXref	EC:2.6.1.76	semapv:ManualMappingCuration
GO:0045303	diaminobutyrate-2-oxoglutarate transaminase activity	oio:hasDbXref	KEGG_REACTION:R06977	semapv:ManualMappingCuration
GO:0045303	diaminobutyrate-2-oxoglutarate transaminase activity	oio:hasDbXref	MetaCyc:R101-RXN	semapv:ManualMappingCuration
GO:0045303	diaminobutyrate-2-oxoglutarate transaminase activity	oio:hasDbXref	RHEA:11160	semapv:ManualMappingCuration
GO:0045321	leukocyte activation	oio:hasDbXref	Wikipedia:Immunologic_activation	semapv:ManualMappingCuration
GO:0045325	peptidyl-tryptophan hydroxylation	oio:hasDbXref	RESID:AA0322	semapv:ManualMappingCuration
GO:0045328	cytochrome P450 4A1-heme linkage	oio:hasDbXref	RESID:AA0324	semapv:ManualMappingCuration
GO:0045333	cellular respiration	oio:hasDbXref	Wikipedia:Cellular_respiration	semapv:ManualMappingCuration
GO:0045334	clathrin-coated endocytic vesicle	oio:hasDbXref	NIF_Subcellular:sao1243595998	semapv:ManualMappingCuration
GO:0045335	phagocytic vesicle	oio:hasDbXref	Wikipedia:Phagosome	semapv:ManualMappingCuration
GO:0045337	farnesyl diphosphate biosynthetic process	oio:hasDbXref	MetaCyc:PWY-5123	semapv:ManualMappingCuration
GO:0045430	chalcone isomerase activity	oio:hasDbXref	EC:5.5.1.6	semapv:ManualMappingCuration
GO:0045430	chalcone isomerase activity	oio:hasDbXref	MetaCyc:CHALCONE-ISOMERASE-RXN	semapv:ManualMappingCuration
GO:0045431	flavonol synthase activity	oio:hasDbXref	EC:1.14.20.6	semapv:ManualMappingCuration
GO:0045431	flavonol synthase activity	oio:hasDbXref	RHEA:21088	semapv:ManualMappingCuration
GO:0045436	lycopene beta cyclase activity	oio:hasDbXref	MetaCyc:RXN1F-150	semapv:ManualMappingCuration
GO:0045436	lycopene beta cyclase activity	oio:hasDbXref	RHEA:32219	semapv:ManualMappingCuration
GO:0045437	uridine nucleosidase activity	oio:hasDbXref	EC:3.2.2.3	semapv:ManualMappingCuration
GO:0045437	uridine nucleosidase activity	oio:hasDbXref	KEGG_REACTION:R01080	semapv:ManualMappingCuration
GO:0045437	uridine nucleosidase activity	oio:hasDbXref	MetaCyc:URIDINE-NUCLEOSIDASE-RXN	semapv:ManualMappingCuration
GO:0045437	uridine nucleosidase activity	oio:hasDbXref	RHEA:15577	semapv:ManualMappingCuration
GO:0045439	isopenicillin-N epimerase activity	oio:hasDbXref	EC:5.1.1.17	semapv:ManualMappingCuration
GO:0045439	isopenicillin-N epimerase activity	oio:hasDbXref	KEGG_REACTION:R04147	semapv:ManualMappingCuration
GO:0045439	isopenicillin-N epimerase activity	oio:hasDbXref	MetaCyc:5.1.1.17-RXN	semapv:ManualMappingCuration
GO:0045439	isopenicillin-N epimerase activity	oio:hasDbXref	RHEA:20033	semapv:ManualMappingCuration
GO:0045442	deacetoxycephalosporin-C hydroxylase activity	oio:hasDbXref	EC:1.14.11.26	semapv:ManualMappingCuration
GO:0045442	deacetoxycephalosporin-C hydroxylase activity	oio:hasDbXref	KEGG_REACTION:R05229	semapv:ManualMappingCuration
GO:0045442	deacetoxycephalosporin-C hydroxylase activity	oio:hasDbXref	MetaCyc:1.14.11.26-RXN	semapv:ManualMappingCuration
GO:0045442	deacetoxycephalosporin-C hydroxylase activity	oio:hasDbXref	RHEA:16805	semapv:ManualMappingCuration
GO:0045453	bone resorption	oio:hasDbXref	Wikipedia:Bone_resorption	semapv:ManualMappingCuration
GO:0045454	cell redox homeostasis	oio:hasDbXref	Wikipedia:Redox	semapv:ManualMappingCuration
GO:0045459	iron incorporation into iron-sulfur cluster via tetrakis-L-cysteinyl triiron tetrasulfide	oio:hasDbXref	RESID:AA0326	semapv:ManualMappingCuration
GO:0045480	galactose oxidase activity	oio:hasDbXref	EC:1.1.3.9	semapv:ManualMappingCuration
GO:0045480	galactose oxidase activity	oio:hasDbXref	MetaCyc:GALACTOSE-OXIDASE-RXN	semapv:ManualMappingCuration
GO:0045480	galactose oxidase activity	oio:hasDbXref	RHEA:24160	semapv:ManualMappingCuration
GO:0045481	6-endo-hydroxycineole dehydrogenase activity	oio:hasDbXref	EC:1.1.1.241	semapv:ManualMappingCuration
GO:0045481	6-endo-hydroxycineole dehydrogenase activity	oio:hasDbXref	KEGG_REACTION:R02994	semapv:ManualMappingCuration
GO:0045481	6-endo-hydroxycineole dehydrogenase activity	oio:hasDbXref	MetaCyc:6-ENDO-HYDROXYCINEOLE-DEHYDROGENASE-RXN	semapv:ManualMappingCuration
GO:0045481	6-endo-hydroxycineole dehydrogenase activity	oio:hasDbXref	RHEA:11736	semapv:ManualMappingCuration
GO:0045482	trichodiene synthase activity	oio:hasDbXref	EC:4.2.3.6	semapv:ManualMappingCuration
